form,tag,count
거라,EF,5
더래,EF,5
ᆫ데,EF,5
을래요,EF,5
으리오,EF,5
던가,EF,5
ᆫ담,EF,5
음음음음,IC,5
음음음,IC,5
얼씨구나,IC,5
아무렴,IC,5
정말,IC,5
좋아,IC,5
거봐,IC,5
만세,IC,5
아이쿠,IC,5
앗,IC,5
아야,IC,5
이랑,JKB,5
라고,JKQ,5
여,JX,5
담뿍,MAG,5
두고두고,MAG,5
다정히,MAG,5
고요히,MAG,5
한꺼번에,MAG,5
찌,MAG,5
둥실둥실,MAG,5
어여,MAG,5
난생,MAG,5
그다지,MAG,5
꾸밈없이,MAG,5
금세,MAG,5
살살,MAG,5
차츰,MAG,5
그래,MAG,5
만일,MAG,5
매우,MAG,5
어쨌든,MAG,5
따뜻이,MAG,5
찬란히,MAG,5
무참히,MAG,5
그제야,MAG,5
가까스로,MAG,5
빡빡,MAG,5
사정없이,MAG,5
현재,MAG,5
뻥,MAG,5
몰래몰래,MAG,5
좀더,MAG,5
멀쩡히,MAG,5
제멋대로,MAG,5
물끄러미,MAG,5
아무,MAG,5
어찌나,MAG,5
기꺼이,MAG,5
엉엉,MAG,5
앞서,MAG,5
혹은,MAG,5
죄다,MAG,5
당분간,MAG,5
아른아른,MAG,5
때마침,MAG,5
찰랑찰랑,MAG,5
핑핑,MAG,5
딱히,MAG,5
왜냐면,MAG,5
점,MAG,5
뚜벅,MAG,5
힐끔,MAG,5
짠,MAG,5
왜냐면,MAJ,5
닷,MM,5
벨,MM,5
님,NNB,5
그루,NNB,5
양,NNB,5
통,NNB,5
등대,NNG,5
도망,NNG,5
부지런,NNG,5
목장,NNG,5
돛,NNG,5
아줌마,NNG,5
잔주름,NNG,5
호랑이,NNG,5
키다리,NNG,5
사월,NNG,5
절도,NNG,5
국,NNG,5
태산,NNG,5
간주,NNG,5
극장,NNG,5
임,NNG,5
꽃집,NNG,5
시월,NNG,5
지난여름,NNG,5
안주,NNG,5
사시,NNG,5
강바람,NNG,5
직장,NNG,5
옷자락,NNG,5
적금,NNG,5
골,NNG,5
김치,NNG,5
뒷동산,NNG,5
라라라랄랄라,NNG,5
징검다리,NNG,5
반딧불,NNG,5
사슴,NNG,5
헬로아헬로아,NNG,5
시냇물,NNG,5
조각배,NNG,5
아라리,NNG,5
워우워우워,NNG,5
떠돌이,NNG,5
깔끔,NNG,5
귀뚜라미,NNG,5
금빛,NNG,5
신화,NNG,5
사흘,NNG,5
졸업반,NNG,5
보람,NNG,5
층,NNG,5
대요,NNG,5
보고서,NNG,5
옛사람,NNG,5
교실,NNG,5
들길,NNG,5
동구,NNG,5
정거장,NNG,5
친척,NNG,5
가을밤,NNG,5
아가,NNG,5
밀어,NNG,5
과수원,NNG,5
파리,NNG,5
쇼윈도,NNG,5
얄리얄리,NNG,5
가시나,NNG,5
곰돌이,NNG,5
집안,NNG,5
전우,NNG,5
싹,NNG,5
날개짓,NNG,5
하늘가,NNG,5
송,NNG,5
별도,NNG,5
가시밭길,NNG,5
인물,NNG,5
기사,NNG,5
뚜루루루,NNG,5
만발,NNG,5
교,NNG,5
고함,NNG,5
보라색,NNG,5
정든,NNG,5
쓰리,NNG,5
지우개,NNG,5
솔밭,NNG,5
평등,NNG,5
갈등,NNG,5
말문,NNG,5
인파,NNG,5
노란색,NNG,5
움직임,NNG,5
함,NNG,5
보잘것,NNG,5
커텐,NNG,5
국화,NNG,5
텔레비젼,NNG,5
도솔천,NNG,5
신세,NNG,5
살결,NNG,5
싸인,NNG,5
퇴근,NNG,5
몸살,NNG,5
대사,NNG,5
뱃고동,NNG,5
초록빛,NNG,5
웁,NNG,5
봉선화,NNG,5
인사말,NNG,5
술집,NNG,5
마이,NNG,5
텔레파시,NNG,5
광선,NNG,5
부드런,NNG,5
잠든,NNG,5
미팅,NNG,5
보세,NNG,5
색칠,NNG,5
다바다바,NNG,5
두비두비,NNG,5
뜸,NNG,5
스타킹,NNG,5
당연,NNG,5
장소,NNG,5
차림,NNG,5
어디쯤,NNG,5
숨바꼭질,NNG,5
가락,NNG,5
옆모습,NNG,5
허상,NNG,5
젤,NNG,5
워우우워,NNG,5
우워워,NNG,5
충고,NNG,5
세련,NNG,5
모험,NNG,5
힘든,NNG,5
경배,NNG,5
품위,NNG,5
파괴,NNG,5
눈인사,NNG,5
축배,NNG,5
전생,NNG,5
제목,NNG,5
뒷자리,NNG,5
술김,NNG,5
머저리,NNG,5
보답,NNG,5
방해,NNG,5
하느님,NNG,5
시도,NNG,5
젓가락,NNG,5
팔짱,NNG,5
아름다움,NNG,5
시체,NNG,5
현명,NNG,5
수첩,NNG,5
문제아,NNG,5
볼일,NNG,5
차편,NNG,5
여정,NNG,5
말다툼,NNG,5
추위,NNG,5
눈초리,NNG,5
패배,NNG,5
추구,NNG,5
천년,NNG,5
먼저,NNG,5
비상,NNG,5
진흙,NNG,5
이맘,NNG,5
직전,NNG,5
연락처,NNG,5
전기,NNG,5
정착,NNG,5
마이크,NNG,5
진동,NNG,5
갈증,NNG,5
티비,NNG,5
고정,NNG,5
달나라,NNG,5
열쇠,NNG,5
핑크빛,NNG,5
염치,NNG,5
나침반,NNG,5
낙원,NNG,5
즈려,NNG,5
쥐,NNG,5
속마음,NNG,5
붉은색,NNG,5
척,NNG,5
사양,NNG,5
청혼,NNG,5
부끄럼,NNG,5
계란,NNG,5
옆구리,NNG,5
진저리,NNG,5
내게로,NNG,5
터치,NNG,5
이젠,NNG,5
와중,NNG,5
인터넷,NNG,5
야경,NNG,5
별자리,NNG,5
서쪽,NNG,5
의리,NNG,5
점수,NNG,5
슈퍼,NNG,5
존중,NNG,5
이미지,NNG,5
렇,NNG,5
모두가,NNG,5
적응,NNG,5
아메리카노,NNG,5
궁금,NNG,5
조각조각,NNG,5
조립,NNG,5
칠흑,NNG,5
핫,NNG,5
공백,NNG,5
막차,NNG,5
촉,NNG,5
애초,NNG,5
하트,NNG,5
알바,NNG,5
노출,NNG,5
해질녘,NNG,5
민,NNG,5
코너,NNG,5
거북,NNG,5
팝,NNG,5
울림,NNG,5
썸,NNG,5
증명,NNG,5
예의,NNG,5
어묵,NNG,5
전국,NNG,5
알람,NNG,5
지치,NNG,5
시야,NNG,5
얄라리야,NNG,5
찹쌀떡,NNG,5
색감,NNG,5
엄지,NNG,5
저격,NNG,5
이어폰,NNG,5
간판,NNG,5
가차,NNG,5
응원,NNG,5
바코드,NNG,5
존,NNG,5
너너너나,NNG,5
아이스,NNG,5
쿠키,NNG,5
원상,NNG,5
복구,NNG,5
영등포,NNP,5
명동,NNP,5
울산,NNP,5
서산,NNP,5
낯선,NNP,5
주네,NNP,5
이쁜이,NNP,5
서귀포,NNP,5
이맘,NNP,5
한송이,NNP,5
일엽,NNP,5
능수버들,NNP,5
마라,NNP,5
새벽,NNP,5
마이,NNP,5
워우,NNP,5
광화문,NNP,5
워워,NNP,5
백,NNP,5
태우,NNP,5
모닝커피,NNP,5
불꽃,NNP,5
웃어봐,NNP,5
늑대들,NNP,5
로마,NNP,5
니노,NNP,5
막시무스,NNP,5
카이저,NNP,5
쏘제,NNP,5
쏘냐도르,NNP,5
스파르타,NNP,5
지우다,NNP,5
이태원,NNP,5
봐라,NNP,5
샹하이,NNP,5
오빤,NNP,5
사실은,NNP,5
양화대교,NNP,5
쩔어,NNP,5
레옹,NNP,5
버튼,NNP,5
에어플레이,NNP,5
이예이예,NNP,5
이예이예이예이예,NNP,5
고고베베,NNP,5
홀리,NNP,5
덤디디덤덤,NNP,5
딩가딩가할래,NNP,5
이놈,NP,5
천만,NR,5
육십,NR,5
삼백,NR,5
couldn,SL,5
x,SL,5
mio,SL,5
pillow,SL,5
never,SL,5
flower,SL,5
man,SL,5
fill,SL,5
cinderella,SL,5
lead,SL,5
in,SL,5
be,SL,5
plan,SL,5
faster,SL,5
deeper,SL,5
uptown,SL,5
past,SL,5
act,SL,5
toe,SL,5
oops,SL,5
enough,SL,5
git,SL,5
finger,SL,5
te,SL,5
time,SL,5
gonna,SL,5
put,SL,5
microphone,SL,5
et,SL,5
ne,SL,5
yet,SL,5
cried,SL,5
might,SL,5
year,SL,5
wild,SL,5
yg,SL,5
ol,SL,5
ask,SL,5
faith,SL,5
peace,SL,5
id,SL,5
thank,SL,5
shared,SL,5
everynight,SL,5
guys,SL,5
highway,SL,5
cake,SL,5
lot,SL,5
finally,SL,5
six,SL,5
match,SL,5
chillin,SL,5
relieve,SL,5
dear,SL,5
minutes,SL,5
september,SL,5
waste,SL,5
painful,SL,5
talk,SL,5
together,SL,5
happens,SL,5
ayo,SL,5
gentlemen,SL,5
standing,SL,5
ahead,SL,5
called,SL,5
ass,SL,5
flash,SL,5
change,SL,5
slowly,SL,5
anystar,SL,5
songs,SL,5
fall,SL,5
kissing,SL,5
cha,SL,5
killin,SL,5
ur,SL,5
class,SL,5
gir,SL,5
rainbow,SL,5
soulmate,SL,5
nonono,SL,5
alarm,SL,5
says,SL,5
dangerous,SL,5
sign,SL,5
tasty,SL,5
tik,SL,5
tok,SL,5
gave,SL,5
single,SL,5
talking,SL,5
electronic,SL,5
manic,SL,5
supersonic,SL,5
bionic,SL,5
shine,SL,5
sunny,SL,5
cuatro,SL,5
ivory,SL,5
pow,SL,5
level,SL,5
friends,SL,5
eye,SL,5
qurious,SL,5
wet,SL,5
okay,SL,5
anything,SL,5
karma,SL,5
lucky,SL,5
bed,SL,5
moon,SL,5
spotlight,SL,5
problem,SL,5
between,SL,5
girlfriend,SL,5
well,SL,5
child,SL,5
sense,SL,5
runway,SL,5
milky,SL,5
skkkkkrt,SL,5
beauty,SL,5
butter,SL,5
stack,SL,5
bop,SL,5
dna,SL,5
lovers,SL,5
um,SL,5
anpan,SL,5
superhero,SL,5
bird,SL,5
jm,SL,5
looking,SL,5
than,SL,5
mom,SL,5
film,SL,5
clock,SL,5
iland,SL,5
cos,SL,5
glow,SL,5
skrtskrt,SL,5
resembles,SL,5
misty,SL,5
allin,SL,5
vamos,SL,5
mafia,SL,5
naevis,SL,5
weekend,SL,5
synk,SL,5
gets,SL,5
attitude,SL,5
yummy,SL,5
delicious,SL,5
moment,SL,5
hype,SL,5
blackpink,SL,5
shutdown,SL,5
traffic,SL,5
nude,SL,5
fast,SL,5
forward,SL,5
200,SN,5
63,SN,5
50,SN,5
16,SN,5
247,SN,5
드넓,VA,5
못생기,VA,5
쌀쌀하,VA,5
순하,VA,5
가냘프,VA,5
막다르,VA,5
한없,VA,5
말갛,VA,5
굳세,VA,5
설,VA,5
갑작스럽,VA,5
멋쩍,VA,5
짓궂,VA,5
깜찍하,VA,5
시커멓,VA,5
웬만하,VA,5
희망차,VA,5
추하,VA,5
안되,VA,5
멀쩡하,VA,5
꿈같,VA,5
하찮,VA,5
형편없,VA,5
든든하,VA,5
신기하,VA,5
아슬하,VA,5
뛰어나,VA,5
격하,VA,5
아리땁,VA,5
캐,VV,5
털어놓,VV,5
한숨짓,VV,5
내다보,VV,5
엎질러지,VV,5
저쩌,VV,5
축이,VV,5
가꾸,VV,5
보내오,VV,5
씻기,VV,5
목메이,VV,5
서성대,VV,5
몰리,VV,5
시달리,VV,5
휘청이,VV,5
막아서,VV,5
사로잡히,VV,5
나풀거리,VV,5
부비,VV,5
어우러지,VV,5
되돌아오,VV,5
해묵,VV,5
철들,VV,5
칠하,VV,5
무거워지,VV,5
다리,VV,5
허기지,VV,5
갈리,VV,5
저미,VV,5
펄럭이,VV,5
끌려가,VV,5
살찌,VV,5
매기,VV,5
찾아다니,VV,5
굳어지,VV,5
내리쬐,VV,5
없어지,VV,5
엎,VV,5
지껄이,VV,5
잘살,VV,5
뛰어오르,VV,5
혼내,VV,5
비하,VV,5
뚫어지,VV,5
알아채,VV,5
혹하,VV,5
엎드리,VV,5
웅크리,VV,5
얹히,VV,5
해치,VV,5
부르트,VV,5
믿기,VV,5
발리,VV,5
포개,VV,5
가리키,VV,5
차이,VV,5
갈아타,VV,5
헤어나오,VV,5
벅차오르,VV,5
카,VV,5
걸터앉,VV,5
물리치,VV,5
아니하,VX,5
되,VX,5
범,XPN,5
신,XPN,5
초,XPN,5
흐뭇,XR,5
가련,XR,5
무성,XR,5
수북,XR,5
그윽,XR,5
우울,XR,5
온전,XR,5
시큰,XR,5
조그마,XR,5
어떠,XR,5
끔찍,XR,5
황당,XR,5
수월,XR,5
자그마,XR,5
어리숙,XR,5
쿵쾅,XR,5
꿋꿋,XR,5
억울,XR,5
미미,XR,5
용,XSN,5
상,XSN,5
당하,XSV,5
로구나,EC,4
으,EC,4
거늘,EC,4
나니,EC,4
거들랑,EC,4
되,EC,4
느니,EC,4
으려면,EC,4
ᆯ래도,EC,4
ᆫ다던,EC,4
ᆫ다거나,EC,4
마,EC,4
서,EC,4
ᆫ듯,EC,4
ᆯ테니,EC,4
노,EC,4
라든,EC,4
대요,EF,4
더래요,EF,4
는구려,EF,4
다더냐,EF,4
야요,EF,4
니까요,EF,4
란다,EF,4
라면서,EF,4
렵니다,EF,4
ᆫ당가,EF,4
ᆫ다구,EF,4
대여,EF,4
던데,EF,4
을지,EF,4
는걸요,EF,4
다구요,EF,4
ᆯ란다,EF,4
을걸,EF,4
아차,IC,4
흠흠,IC,4
훠이,IC,4
어어어어어,IC,4
애고,IC,4
으으음,IC,4
아우,IC,4
허어,IC,4
얘,IC,4
용용,IC,4
헐,IC,4
오냐,IC,4
에에에,IC,4
로써,JKB,4
솔솔,MAG,4
배배,MAG,4
생긋,MAG,4
비단,MAG,4
텅텅,MAG,4
및,MAG,4
꾸불꾸불,MAG,4
약간,MAG,4
끙끙,MAG,4
꽁꽁,MAG,4
퉁,MAG,4
맨,MAG,4
다소곳이,MAG,4
절로,MAG,4
소복소복,MAG,4
하하,MAG,4
묵묵히,MAG,4
헤,MAG,4
오래도록,MAG,4
자욱이,MAG,4
새삼스레,MAG,4
저리로,MAG,4
시방,MAG,4
곰곰히,MAG,4
시나브로,MAG,4
보통,MAG,4
껌뻑,MAG,4
곤히,MAG,4
어째서,MAG,4
쩍,MAG,4
실은,MAG,4
그동안,MAG,4
우선,MAG,4
축,MAG,4
섣불리,MAG,4
그나마,MAG,4
태연히,MAG,4
하마터면,MAG,4
밤낮,MAG,4
금새,MAG,4
멈칫,MAG,4
선명히,MAG,4
홀딱,MAG,4
빤히,MAG,4
씩씩,MAG,4
들썩,MAG,4
아까,MAG,4
훌쩍훌쩍,MAG,4
사뿐,MAG,4
울고불고,MAG,4
척척,MAG,4
붕붕,MAG,4
통,MAG,4
윙윙,MAG,4
깊숙히,MAG,4
슬쩍슬쩍,MAG,4
징징,MAG,4
쫌,MAG,4
주르르,MAG,4
욱,MAG,4
쫄깃쫄깃,MAG,4
바삭바삭,MAG,4
바삭,MAG,4
좀처럼,MAG,4
움찔,MAG,4
당최,MAG,4
이따,MAG,4
따르릉,MAG,4
빼곡,MAG,4
완벽히,MAG,4
넘넘,MAG,4
단,MAJ,4
그렇다면,MAJ,4
연,MM,4
석,MM,4
양,MM,4
허튼,MM,4
총,MM,4
결,NNB,4
녘,NNB,4
미터,NNB,4
투,NNB,4
이래,NNB,4
뱃머리,NNG,4
깃발,NNG,4
백사장,NNG,4
가오,NNG,4
방아,NNG,4
기름,NNG,4
못난이,NNG,4
초생달,NNG,4
하모니카,NNG,4
산천,NNG,4
브라보,NNG,4
자장,NNG,4
사공,NNG,4
사투리,NNG,4
저주,NNG,4
엿,NNG,4
울타리,NNG,4
만수,NNG,4
도령,NNG,4
재주,NNG,4
풍차,NNG,4
에헤야,NNG,4
데헤야,NNG,4
산길,NNG,4
청년,NNG,4
연주,NNG,4
밤이슬,NNG,4
충성,NNG,4
낙,NNG,4
에라,NNG,4
단,NNG,4
옛정,NNG,4
숙명,NNG,4
선인장,NNG,4
한도,NNG,4
주리,NNG,4
연지,NNG,4
이하,NNG,4
주점,NNG,4
동해,NNG,4
목화,NNG,4
달맞이꽃,NNG,4
새색시,NNG,4
물레방아,NNG,4
다음날,NNG,4
기둥,NNG,4
모정,NNG,4
시골,NNG,4
절씨구나,NNG,4
흥겨웁게,NNG,4
주소,NNG,4
요리,NNG,4
닭,NNG,4
초가집,NNG,4
귀가,NNG,4
필리리,NNG,4
물방울,NNG,4
단잠,NNG,4
벽돌,NNG,4
꽃신,NNG,4
눈송이,NNG,4
얄라셩,NNG,4
다락방,NNG,4
부잣집,NNG,4
총알,NNG,4
조각달,NNG,4
장단,NNG,4
부절,NNG,4
어드메뇨,NNG,4
겨울날,NNG,4
잡지,NNG,4
머리맡,NNG,4
주신,NNG,4
기여,NNG,4
축,NNG,4
천,NNG,4
고추잠자리,NNG,4
월급,NNG,4
참,NNG,4
나머지,NNG,4
교회당,NNG,4
덧,NNG,4
랄라라라,NNG,4
따사로이,NNG,4
밀물,NNG,4
빗죽뱃죽,NNG,4
불가능,NNG,4
갯바위,NNG,4
스처,NNG,4
이치,NNG,4
질서,NNG,4
마술사,NNG,4
망각,NNG,4
창공,NNG,4
귀퉁이,NNG,4
고등,NNG,4
덩어리,NNG,4
제비꽃,NNG,4
목젖,NNG,4
버선,NNG,4
지방,NNG,4
득,NNG,4
타조,NNG,4
삐릿삐릿삐릿,NNG,4
힙,NNG,4
짐승,NNG,4
복판,NNG,4
옆집,NNG,4
졸음,NNG,4
횃불,NNG,4
찌루,NNG,4
멍울,NNG,4
달래,NNG,4
상심,NNG,4
삼종지도,NNG,4
굽,NNG,4
풀꽃,NNG,4
푸드드득,NNG,4
땀새,NNG,4
그랬당가요,NNG,4
전등불,NNG,4
분홍빛,NNG,4
책갈피,NNG,4
스포츠,NNG,4
옛일,NNG,4
극,NNG,4
종착역,NNG,4
가시나무,NNG,4
쓴웃음,NNG,4
셋,NNG,4
램프,NNG,4
전철,NNG,4
부푼,NNG,4
보라,NNG,4
허물,NNG,4
새벽녘,NNG,4
윤기,NNG,4
라라라라라라라라라라라,NNG,4
방구석,NNG,4
정직,NNG,4
뒷산,NNG,4
시청,NNG,4
재즈,NNG,4
현재,NNG,4
무화과,NNG,4
무력,NNG,4
냉기,NNG,4
양손,NNG,4
효과,NNG,4
냉수,NNG,4
응석,NNG,4
동기,NNG,4
참사랑,NNG,4
학생,NNG,4
기계,NNG,4
플라스틱,NNG,4
그때쯤,NNG,4
그전,NNG,4
알몸,NNG,4
오오오오,NNG,4
무도회,NNG,4
애정,NNG,4
헌신,NNG,4
초점,NNG,4
나이트,NNG,4
기념,NNG,4
얄리,NNG,4
야이야히야,NNG,4
파트너,NNG,4
배신감,NNG,4
절규,NNG,4
비난,NNG,4
드림,NNG,4
부부,NNG,4
슈퍼맨,NNG,4
전시회장,NNG,4
갈채,NNG,4
식,NNG,4
인내심,NNG,4
공감,NNG,4
바퀴,NNG,4
기절,NNG,4
국민,NNG,4
달팽이,NNG,4
무한대,NNG,4
기력,NNG,4
독립,NNG,4
삐따기,NNG,4
다이아몬드,NNG,4
보기,NNG,4
소개팅,NNG,4
붐붐붐,NNG,4
교차,NNG,4
돼지,NNG,4
길이,NNG,4
대수,NNG,4
관념,NNG,4
좌,NNG,4
패인,NNG,4
라라랄라,NNG,4
반바지,NNG,4
훠,NNG,4
훠훠,NNG,4
뜨뜨뜨뜨뜨,NNG,4
물음,NNG,4
단순,NNG,4
대야,NNG,4
무더위,NNG,4
산도,NNG,4
재능,NNG,4
일방,NNG,4
부질,NNG,4
우워,NNG,4
필연,NNG,4
베이비,NNG,4
도시락,NNG,4
수거,NNG,4
허니,NNG,4
귀신,NNG,4
사사,NNG,4
휴,NNG,4
머리속,NNG,4
일등,NNG,4
젝키,NNG,4
먼곳,NNG,4
비굴,NNG,4
가루,NNG,4
비명,NNG,4
배웅,NNG,4
융단,NNG,4
진,NNG,4
도태,NNG,4
미모,NNG,4
코꼈어,NNG,4
추카추카추,NNG,4
세대,NNG,4
아나,NNG,4
안전,NNG,4
새로움,NNG,4
매니아,NNG,4
언저리,NNG,4
오레오레오,NNG,4
존재감,NNG,4
손아귀,NNG,4
핑크,NNG,4
새됐스,NNG,4
성질,NNG,4
도리,NNG,4
화해,NNG,4
고삐,NNG,4
리필,NNG,4
눈물샘,NNG,4
질주,NNG,4
기억하나요,NNG,4
위리,NNG,4
음식,NNG,4
관객,NNG,4
맵시,NNG,4
반대편,NNG,4
불평,NNG,4
탄로,NNG,4
브랜드,NNG,4
오랄라,NNG,4
청순,NNG,4
보니꼬라,NNG,4
무에빼,NNG,4
치카,NNG,4
생선,NNG,4
물고기,NNG,4
킬러,NNG,4
옷장,NNG,4
칠,NNG,4
욕실,NNG,4
왕년,NNG,4
곱슬머리,NNG,4
요령,NNG,4
궤도,NNG,4
배경,NNG,4
모니터,NNG,4
실감,NNG,4
자기자기나,NNG,4
지기지우,NNG,4
덧칠,NNG,4
허세,NNG,4
매니저,NNG,4
방향,NNG,4
밤낮,NNG,4
경기,NNG,4
완료,NNG,4
전진,NNG,4
만취,NNG,4
걸음마,NNG,4
자만,NNG,4
낭떠러지,NNG,4
역전,NNG,4
동경,NNG,4
한국인,NNG,4
휠릴리,NNG,4
스테이지,NNG,4
열녀,NNG,4
시동,NNG,4
뱃놀이,NNG,4
깡,NNG,4
부활,NNG,4
반성,NNG,4
무적,NNG,4
배낭,NNG,4
랄라라라랄라라,NNG,4
여러분,NNG,4
칭찬,NNG,4
울보,NNG,4
공격,NNG,4
얼간이,NNG,4
도심,NNG,4
비밀번호,NNG,4
꼬맹이,NNG,4
세,NNG,4
랄라라,NNG,4
틈새,NNG,4
딴따라,NNG,4
대중,NNG,4
서커스,NNG,4
비타민,NNG,4
카페인,NNG,4
떠떠떠떠떠,NNG,4
버버버버버,NNG,4
수식어,NNG,4
오일,NNG,4
메모리,NNG,4
지루,NNG,4
라차,NNG,4
스토리,NNG,4
건조,NNG,4
방송,NNG,4
목록,NNG,4
갑옷,NNG,4
반칙,NNG,4
신고,NNG,4
쿨,NNG,4
시럽,NNG,4
초과,NNG,4
확,NNG,4
질,NNG,4
겹,NNG,4
판타지,NNG,4
킹카,NNG,4
컴,NNG,4
단점,NNG,4
어기야,NNG,4
그릇,NNG,4
팬,NNG,4
구구가,NNG,4
감탄사,NNG,4
금기,NNG,4
머리끝,NNG,4
태엽,NNG,4
수상,NNG,4
범인,NNG,4
톱니바퀴,NNG,4
스커트,NNG,4
크레딧,NNG,4
배터리,NNG,4
엄머머머,NNG,4
충,NNG,4
르,NNG,4
오빤,NNG,4
주사위,NNG,4
브레이크,NNG,4
지각,NNG,4
집중,NNG,4
횡단보도,NNG,4
여주인공,NNG,4
둡둡,NNG,4
사르륵,NNG,4
팥,NNG,4
최악,NNG,4
따라따라따따라따라,NNG,4
논란,NNG,4
정색,NNG,4
구분,NNG,4
멘탈,NNG,4
스르르르르륵,NNG,4
그린,NNG,4
숨통,NNG,4
아이돌,NNG,4
순대,NNG,4
오케이,NNG,4
실력,NNG,4
미술,NNG,4
증발,NNG,4
가드,NNG,4
컴백,NNG,4
알러지,NNG,4
매혹,NNG,4
잔상,NNG,4
링링링,NNG,4
자세,NNG,4
절정,NNG,4
색안경,NNG,4
대접,NNG,4
바탕,NNG,4
흑백,NNG,4
뚜루뚜뚜,NNG,4
부재중,NNG,4
라인,NNG,4
갈피,NNG,4
에베베베,NNG,4
예이,NNG,4
스트로베리,NNG,4
샵,NNG,4
버튼,NNG,4
시샘,NNG,4
복면,NNG,4
작업실,NNG,4
유,NNG,4
택배,NNG,4
뷰,NNG,4
급,NNG,4
찐찐찐찐,NNG,4
럼더러럼,NNG,4
셔셔셔,NNG,4
환각,NNG,4
히비히비합,NNG,4
입고,NNG,4
진고개,NNP,4
사랑한다면,NNP,4
하와이,NNP,4
삼돌이,NNP,4
마포,NNP,4
허,NNP,4
전라도,NNP,4
꽃동네,NNP,4
세노야,NNP,4
세노,NNP,4
에헤야,NNP,4
강원도,NNP,4
닐리리,NNP,4
랄라라랄,NNP,4
뚜루뚜,NNP,4
뛰뛰,NNP,4
가시리,NNP,4
제주,NNP,4
불놀이,NNP,4
팽그르르,NNP,4
산들,NNP,4
비오,NNP,4
정동,NNP,4
남포동,NNP,4
영어,NNP,4
리,NNP,4
하늘이시여,NNP,4
랄라라라라라라,NNP,4
곰뷔,NNP,4
님뷔,NNP,4
푸드드득,NNP,4
이대,NNP,4
목포,NNP,4
짜가,NNP,4
굳바,NNP,4
우워,NNP,4
설레임,NNP,4
하리,NNP,4
빠빠빠빠빠,NNP,4
걱정하지마,NNP,4
하루만,NNP,4
이,NNP,4
자니,NNP,4
비너스,NNP,4
오바바이,NNP,4
저기여차,NNP,4
예이예예,NNP,4
유후,NNP,4
mc몽,NNP,4
에헤,NNP,4
슈비룹빠빠,NNP,4
예뻐,NNP,4
남자들,NNP,4
터지네,NNP,4
무한도전,NNP,4
모닝콜,NNP,4
소년이여,NNP,4
빼르빠빠,NNP,4
아틸리싸이,NNP,4
에워,NNP,4
손,NNP,4
이젠,NNP,4
거,NNP,4
브래드,NNP,4
빙글빙글,NNP,4
우우우우,NNP,4
파도처럼,NNP,4
코,NNP,4
사르륵,NNP,4
랄랄랄랄랄라,NNP,4
시크,NNP,4
롤리팝,NNP,4
미운오리새끼,NNP,4
심쿵해,NNP,4
마틸다,NNP,4
동경,NNP,4
별,NNP,4
하나에,NNP,4
미로,NNP,4
찌릿,NNP,4
둥,NNP,4
루이,NNP,4
라랄라라라,NNP,4
딩고,NNP,4
심청이,NNP,4
뚜뚜,NNP,4
노엘,NNP,4
상구,NNP,4
눈누난,NNP,4
눈누누난,NNP,4
덤디덤디,NNP,4
워어언,NNP,4
아메,NNP,4
느,NP,4
그이,NP,4
그분,NP,4
아무개,NP,4
여,NP,4
육,NR,4
구만,NR,4
열일곱,NR,4
스물다섯,NR,4
스물하나,NR,4
forgive,SL,4
carino,SL,4
somos,SL,4
golden,SL,4
ways,SL,4
silence,SL,4
city,SL,4
so,SL,4
knew,SL,4
happiness,SL,4
thought,SL,4
season,SL,4
satisfaction,SL,4
master,SL,4
dummer,SL,4
message,SL,4
group,SL,4
quai,SL,4
promise,SL,4
passion,SL,4
ashake,SL,4
kinda,SL,4
gettin,SL,4
nasty,SL,4
floor,SL,4
shimmy,SL,4
bottom,SL,4
sittin,SL,4
fight,SL,4
dry,SL,4
sunny,SL,4
toi,SL,4
ra,SL,4
deeper,SL,4
belong,SL,4
wait,SL,4
wave,SL,4
driving,SL,4
twinkling,SL,4
mil,SL,4
wassup,SL,4
breakin,SL,4
pue,SL,4
vi,SL,4
fine,SL,4
network,SL,4
connecting,SL,4
neverland,SL,4
bap,SL,4
stilllove,SL,4
stage,SL,4
first,SL,4
darlin,SL,4
jiggy,SL,4
selt,SL,4
breaks,SL,4
since,SL,4
shakarinarina,SL,4
until,SL,4
bright,SL,4
table,SL,4
sweety,SL,4
well,SL,4
learn,SL,4
king,SL,4
spot,SL,4
feelings,SL,4
eventually,SL,4
survive,SL,4
dough,SL,4
followin,SL,4
freak,SL,4
close,SL,4
long,SL,4
longing,SL,4
desperado,SL,4
christmas,SL,4
everlasting,SL,4
tender,SL,4
beside,SL,4
december,SL,4
inside,SL,4
problem,SL,4
trying,SL,4
disco,SL,4
loves,SL,4
rhythm,SL,4
windy,SL,4
chance,SL,4
haha,SL,4
maria,SL,4
melody,SL,4
fresh,SL,4
lips,SL,4
blurr,SL,4
talks,SL,4
flyest,SL,4
van,SL,4
aye,SL,4
down,SL,4
lights,SL,4
hook,SL,4
aint,SL,4
known,SL,4
wall,SL,4
toxic,SL,4
seeya,SL,4
finally,SL,4
yoyoyoyoyo,SL,4
suit,SL,4
sir,SL,4
haha,SL,4
calle,SL,4
rainism,SL,4
begin,SL,4
till,SL,4
energy,SL,4
business,SL,4
ehh,SL,4
fantasy,SL,4
airrrr,SL,4
wave,SL,4
humorous,SL,4
dollar,SL,4
lolipop,SL,4
